"","PROBEID","SYMBOL","ENTREZID","ENSEMBL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"21","17212174","Il1r2","16178","ENSMUSG00000026073",2.39552447067468,6.35368215928444,8.42147035174836,1.44092705649426e-06,5.25435442483069e-05,5.59935643828498
"22","17212185","Il1r1","16177","ENSMUSG00000026072",0.430801187986397,8.92704280644983,3.26620071685193,0.00626672509002753,0.0166123672629889,-2.94376770018982
"23","17212199","Il1rl2","107527","ENSMUSG00000070942",-0.37095149913726,7.06991804366679,-3.1489217081754,0.00783954352929639,0.0197754548564272,-3.16560590642096
"24","17212211","Il1rl1","17082","ENSMUSG00000026069",0.279829136456621,5.35193974127878,1.77839420879706,0.0991469781123624,0.156354184225102,-5.57340957119394
"25","17212229","Il18r1","16182","ENSMUSG00000026070",0.761114161953465,9.49667663672346,4.8361818304406,0.000342121236329976,0.00203338127663977,-0.00582912911991684
"26","17212252","Il18rap","16174","ENSMUSG00000026068",0.668401994226184,6.62181549463811,4.34203230066124,0.000832079691912401,0.00385238750714621,-0.911834183388884
"27","17212269","Slc9a4","110895","ENSMUSG00000026065",-0.328171836288646,5.63916541804527,-1.92320608218882,0.0770435770317267,0.127089947510896,-5.3475745303892
"28","17212301","Tmem182","381339","ENSMUSG00000079588",-0.203667235831118,6.69695709652701,-0.675822522669223,0.511210359218559,0.594229969359408,-6.84489799145911
"29","17212373","Tpp2","22019","ENSMUSG00000041763",0.553198171478794,8.91700232963609,4.73310131214672,0.000410774000573843,0.00231945997873505,-0.192622167862456
"30","17212442","Gulp1","70676","ENSMUSG00000056870",-0.268918356120607,7.715635580309,-1.74797628708315,0.104457037364908,0.163096719013073,-5.61952039897474
"31","17212461","Col3a1","12825","ENSMUSG00000026043",-0.747965880341178,8.46909060692074,-4.22187417007958,0.00103734443669094,0.00446460525877543,-1.13579231888516
"32","17212518","Wdr75","73674","ENSMUSG00000025995",0.463557416439715,7.72739248155246,3.89359272475243,0.00190915691779752,0.00683667608758217,-1.75320177139309
"33","17212548","Dnah7b","227058","ENSMUSG00000041144",-0.923989879879717,6.56726836977651,-5.40952165576171,0.000126966107490873,0.00105353732683908,1.00899204025066
"34","17212619","Dnah7c","100101919","ENSMUSG00000101337",-0.242578441743705,6.06009025915772,-1.2603382270877,0.23009696674993,0.313654363549222,-6.28384135024261
"35","17212696","Tmeff2","56363","ENSMUSG00000026109",-0.190580479825826,5.68167534738264,-1.75465416141035,0.103270052993019,0.161580278788503,-5.60943867150522
"36","17212719","Cavin2","20324","ENSMUSG00000045954",-0.346526210451762,10.6244438238752,-3.59184607982143,0.00337204903376965,0.010451084201404,-2.32542335356835
"37","17212724","Stat4","20849","ENSMUSG00000062939",0.230578630864112,7.04570246021568,1.07977068442447,0.300221435917773,0.389650481495533,-6.4879316296481
"38","17212750","Stat1","20846","ENSMUSG00000026104",-0.338569771091574,9.07576803265925,-2.31760793191308,0.0377474716744839,0.070450187788733,-4.68781419731424
"39","17212778","Nemp2","227094","ENSMUSG00000043015",-0.281230359329313,6.30339447617388,-1.60862445764317,0.132135817751125,0.197906421036748,-5.82435021918047
"40","17212874","Coq10b","67876","ENSMUSG00000025981",1.17629973242332,8.50484916940751,7.38497643052562,5.89996886739871e-06,0.000129951152516859,4.15844159295554
"41","17212882","Hspe1","15528","ENSMUSG00000073676",0.815048626771023,6.34379119713186,5.47958310039407,0.000112830517114315,0.000969824430461782,1.13003288044987
"42","17212888","Mob4","19070","ENSMUSG00000025979",0.290746561647468,8.23592149390344,1.92769999861352,0.0764355399390582,0.126289387693022,-5.34040772800896
"43","17212904","Mars2","212679","ENSMUSG00000046994",0.458140399703365,6.23739282270131,4.32091902324063,0.000864848966598357,0.0039551985945731,-0.951095002198539
"44","17212908","Plcl1","227120","ENSMUSG00000038349",-0.148313263439345,6.49681721714882,-1.22340970123442,0.24327639080246,0.328110953916601,-6.32762346494388
"45","17212982","Aox1","11761","ENSMUSG00000063558",0.425002397023082,8.40755679452633,2.44314269845917,0.0298945501981849,0.058133293355334,-4.46687515733704
"46","17213139","Bzw1","66882","ENSMUSG00000051223",0.547413654959017,9.75560618787502,4.15581937796814,0.00117180088341922,0.00482492033853235,-1.25941993805603
"47","17213189","Gm20257","100504501","ENSMUSG00000102059",-0.519600349480531,5.06630628978765,-2.55443591041226,0.024266815261855,0.049049423155794,-4.26756094996913
"48","17213213","Casp8","12370","ENSMUSG00000026029",0.160063711932075,9.57961697488643,0.954888182071278,0.357366324712423,0.447529609396348,-6.61368312404873
"49","17213265","Fzd7","14369","ENSMUSG00000041075",-0.530745754905212,7.5220017490333,-4.58819506068347,0.00053241326833217,0.00281953684583976,-0.457250023540693
"50","17213270","Gm973","381260","ENSMUSG00000047361",-0.923451352930341,6.38673533481018,-5.02497777537219,0.000245632892381536,0.00162786134763029,0.332980898742614
"51","17213295","Nop58","55989","ENSMUSG00000026020",1.40895983167163,8.41875074836351,8.54123101604194,1.23414756266275e-06,4.6796063594383e-05,5.75720154944903
"52","17213313","Snord70","100217459",NA,-0.113443468976911,7.7641858144155,-0.498820068245444,0.626390030374052,0.700392435978153,-6.95321571185885
"53","17213319","Snord11","100217421",NA,-0.158963982975949,9.28768030851257,-1.20690130195082,0.24935735548721,0.334430247755513,-6.3468638432699
"54","17213428","Cyp20a1","77951","ENSMUSG00000049439",-0.027503090604224,8.37595190155293,-0.238631852306121,0.815178700577292,0.85768554564309,-7.05473521821386
"55","17213462","Cd28","12487","ENSMUSG00000026012",0.204428698663648,6.10772791142057,1.44075497144383,0.17372707468056,0.248578673133804,-6.0558513701903
"56","17213462","Cd28","12487","ENSMUSG00000102412",0.204428698663648,6.10772791142057,1.44075497144383,0.17372707468056,0.248578673133804,-6.0558513701903
"57","17213473","2310016D23Rik","76443",NA,0.0605955584802036,4.21498245825937,0.420519348802347,0.681098077688433,0.747336736892198,-6.99112437246432
"58","17213490","Icos","54167","ENSMUSG00000026009",0.803304791044427,6.49407018081299,7.13359826080765,8.46992511716268e-06,0.000159069972968406,3.78783596594576
"59","17213572","Ino80dos","100380944","ENSMUSG00000084799",0.216869601512582,6.19598800040453,1.85101216376753,0.0874342749216799,0.140622480820345,-5.46142782861244
"60","17213593","Snora41","100217464","ENSMUSG00000064602",0.101845335870532,7.04881785515378,0.661956091654522,0.519769630057539,0.601920773740857,-6.85449220099301
"61","17213608","Adam23","23792","ENSMUSG00000025964",-0.616524182942633,6.0989169113486,-4.85936868322625,0.000328395695406231,0.00197197361194753,0.0360154417326486
"62","17213663","Gm13749","433315","ENSMUSG00000044689",-0.190932854885999,4.72155357097388,-1.28890581411407,0.220296769945178,0.302636539495886,-6.24927905758157
"63","17213687","Ccnyl1","227210","ENSMUSG00000070871",0.957023935890277,7.04169855769932,8.11501587942723,2.15754567842336e-06,6.56875852990994e-05,5.18749770972357
"64","17213953","Spag16","66722","ENSMUSG00000053153",-0.498792542414875,6.63232755643589,-3.59381153807063,0.00335950992470605,0.0104230056752532,-2.32168900634117
"65","17214106","Igfbp2","16008","ENSMUSG00000039323",-0.0948391218724733,8.36911065393385,-0.434886384556211,0.670905636463918,0.738452263100374,-6.98463740266842
"66","17214142","Cxcr2","12765","ENSMUSG00000026180",1.47900974637732,8.01998923447407,4.96827195040249,0.000271199652979489,0.0017211410180086,0.231678809730314
"67","17214166","Pnkd","56695","ENSMUSG00000026179",-0.463004700693269,7.70696309820497,-3.47288359245824,0.00422661846232908,0.012418671509472,-2.55148041017271
"68","17214197","Slc11a1","18173","ENSMUSG00000026177",0.261874009692128,6.88004458470338,1.54266803524777,0.147327432296722,0.216704799138145,-5.91739543725513
"69","17214232","Mir26b","387219","ENSMUSG00000065468",0.207177666614475,4.18870279740664,1.28251497118296,0.222459575795551,0.30525774589811,-6.25706285189186
"70","17214341","Ttll4","67534","ENSMUSG00000033257",0.504500001208677,8.14217064444735,3.15342355642715,0.0077724298243085,0.0196641161644562,-3.15710585828221
"71","17214368","Cyp27a1","104086","ENSMUSG00000026170",-0.515112648903668,7.35856134114151,-5.12146144754693,0.000207754986092516,0.00144656240392602,0.504409738971442
"72","17214433","Ankzf1","52231","ENSMUSG00000026199",-0.345202916431213,6.55085531250875,-2.67201055633314,0.0194396905431646,0.0408929726278437,-4.0539959222875
"73","17214462","Dnajb2","56812","ENSMUSG00000026203",0.753703830415805,6.84209617914586,6.0182332603045,4.65870412580488e-05,0.000514950118407694,2.03788903818428
"74","17214476","Des","13346","ENSMUSG00000026208",-0.261700447781216,8.76218398395702,-0.945391111935471,0.362009180610147,0.452398206306924,-6.62270399079025
"75","17214593","Stk11ip","71728","ENSMUSG00000026213",-0.228851033139307,6.28911236362271,-1.52514742142943,0.151606449640715,0.221909171707189,-5.94166667453799
"76","17214665","Sgpp2","433323","ENSMUSG00000032908",-0.266326948335976,8.88939329560819,-2.14488520119427,0.0518046191270489,0.0915250584459305,-4.98387013618926
"77","17214711","Kcne4","57814","ENSMUSG00000047330",1.48533799736241,6.75560079846879,6.5782824179862,1.93819186055823e-05,0.000272575291939069,2.93840345841716
"78","17214948","Sp100","20684","ENSMUSG00000026222",-0.56688109510503,9.02742570432641,-4.15766218797782,0.00116781606910974,0.00482050327239792,-1.25596634019716
"79","17214983","Cab39","12283","ENSMUSG00000036707",0.525529978643547,9.31725242423283,4.26123657771248,0.000964889538506097,0.00428322559026659,-1.06228967671815
"80","17215029","2810459M11Rik","72792","ENSMUSG00000026227",0.142808157976531,6.32328719887011,0.996449403432321,0.33754401719218,0.427351269441747,-6.57329261112115
"81","17215035","Psmd1","70247","ENSMUSG00000026229",0.392358737605287,9.0383685671197,3.18871474306146,0.00726585473680011,0.0186193677042153,-3.09042544328154
"82","17215097","B3gnt7","227327","ENSMUSG00000079445",0.301668385280846,5.77942831893189,2.19140204465589,0.0475977021880103,0.0852370737815224,-4.90513031754908
"83","17215137","Dis3l2","208718","ENSMUSG00000053333",-0.370597009924851,7.66862561827315,-3.07331583783519,0.00905730814717426,0.0222843257124111,-3.30813489725158
"84","17215222","Eif4e2","26987","ENSMUSG00000026254",0.288346058126436,7.56249814212535,2.44240586010736,0.0299357036394628,0.0581721701278045,-4.46818455071755
"85","17215309","Inpp5d","16331","ENSMUSG00000026288",0.00503967335262345,8.17380954526132,0.0351783556662082,0.972481597215361,0.978032104904688,-7.08449610749984
"86","17215372","Scarna6","100217415","ENSMUSG00000089281",-0.475694837203385,8.59008479702262,-2.5739178709766,0.0233933790789799,0.0475567472216386,-4.23237375529318
"87","17215376","Sag","20215","ENSMUSG00000056055",-0.0927593744530482,4.96156851166701,-0.770858811156012,0.454820898659828,0.541823822603108,-6.77420903303125
"88","17215557","Platr5","78650","ENSMUSG00000097398",-0.154380739842512,6.84774829076634,-0.719560343755197,0.484760426017549,0.569339288820062,-6.81342801639703
"89","17215605","Ackr3","12778","ENSMUSG00000044337",-0.734167569880066,6.73079539831675,-4.46479294485177,0.000665377755888475,0.00329985361386378,-0.6843816661065
"90","17215650","Lrrfip1","16978","ENSMUSG00000026305",0.477672143705945,8.48598693616561,4.99623156407934,0.000258263282009574,0.00166550626751276,0.281677507754708
"91","17215705","Ube2f","67921","ENSMUSG00000034343",0.581062527642497,6.75406192868316,5.19537743954785,0.00018289478113996,0.00134115377455263,0.634930352727936
"92","17215799","Twist2","13345","ENSMUSG00000007805",0.228525997503485,4.29661284581243,1.08739676325108,0.296965107675476,0.386428748932184,-6.47983258214928
"93","17215813","Olfr1411","258483","ENSMUSG00000062497",-0.116440676445681,6.90857325628627,-0.710528582477221,0.49015342038029,0.574434495598263,-6.82007596148625
"94","17215832","Mir149","387167","ENSMUSG00000065470",0.0648572363362199,5.8860481600676,0.231007092555635,0.820970130025301,0.862428905660455,-7.05664432796318
"95","17216087","Ing5","66262","ENSMUSG00000026283",0.350848852819831,7.56803960118167,3.15026643119247,0.00781943583301396,0.0197413569640062,-3.1630670480779
"96","17216120","Gal3st2b","100041596","ENSMUSG00000093805",-0.0387822934067978,6.03683175879486,-0.208815969039853,0.837886684300329,0.874830799171013,-7.06185058364308
"97","17216246","Cntnap5b","241175","ENSMUSG00000067028",0.271216297938602,3.75469299903552,1.64926978902051,0.123466321709636,0.186756419317651,-5.76573181935887
"98","17216469","Serpinb10","241197","ENSMUSG00000092572",-0.300595078956141,5.90584316952356,-1.19829438053412,0.252574660135949,0.338215196440427,-6.35681286057005
"99","17216478","Serpinb8","20725","ENSMUSG00000026315",0.44312156462401,6.26949930872378,3.83969233609117,0.00211228190602228,0.00736165264629404,-1.85518282254533
"100","17216620","Tfcp2l1","81879","ENSMUSG00000026380",0.465195754923355,7.83860799196693,2.74393182487119,0.0169633722786762,0.0366886510186098,-3.92204322470304
"101","17216638","Tmem185b","226351","ENSMUSG00000098923",0.63982291539238,6.28454791601096,6.49434401755215,2.20440910196529e-05,0.00030152088880991,2.80626269886466
"102","17216690","Ccdc93","70829","ENSMUSG00000026339",-0.0708858937612327,7.10675373138875,-0.637648124945575,0.534972181552066,0.616349680707389,-6.87086227870065
"103","17216727","Slc35f5","74150","ENSMUSG00000026342",0.677530373584208,8.3993025852838,4.48522327589618,0.000641185561824939,0.00322260293699095,-0.64667022532206
"104","17216870","Ubxn4","67812","ENSMUSG00000026353",0.610744665892756,9.29266395024957,5.7584762463902,7.10104396951521e-05,0.000698933298063485,1.60515586139049
"105","17216942","AA986860","212439","ENSMUSG00000042510",0.676702033818998,10.106731633917,5.52622381767947,0.000104343672519772,0.000920652344721584,1.21023919286395
"106","17216949","Fcamr","64435","ENSMUSG00000026415",0.72778681201635,5.57027358003714,3.74004950323529,0.00254796310789854,0.00841502038556788,-2.04402581195085
"107","17216960","Pigr","18703","ENSMUSG00000026417",-0.341590642462673,8.88904249195485,-1.12049888901082,0.283137325982062,0.371501471738619,-6.44413231299435
"108","17216976","Fcmr","69169","ENSMUSG00000042474",-0.637786120776735,7.76109371268439,-3.72748076685771,0.00260909022293121,0.00858377788335029,-2.06787035548402
"109","17217030","Avpr1b","26361","ENSMUSG00000026432",-0.174030792531023,3.96551339573853,-1.46477372660677,0.167170839556933,0.240808006680833,-6.0238210295551
"110","17217035","Ctse","13034","ENSMUSG00000004552",-0.105635903161465,6.10299568499953,-0.521695033822015,0.610814398649681,0.686564552028188,-6.9409675021877
"111","17217048","Rab7b","226421","ENSMUSG00000052688",-0.529640946091012,6.60440592813662,-2.68592981930146,0.0189343337417127,0.0399843473551641,-4.02853113171668
"112","17217058","Slc26a9","320718","ENSMUSG00000042268",0.00288249355382675,9.21951006849764,0.0171999283426705,0.986543013571112,0.989681713714758,-7.08500030701463
"113","17217083","Pm20d1","212933","ENSMUSG00000042251",-0.0391646934384484,5.44371682646364,-0.227676795678264,0.823503136139265,0.864180642601216,-7.05745889003019
"114","17217101","Slc41a1","98396","ENSMUSG00000013275",0.346606733277039,8.59293927867962,2.9944258648999,0.0105294709835116,0.0251423119418964,-3.45633265790764
"115","17217182","Nuak2","74137","ENSMUSG00000009772",0.400088860731437,6.97582023294591,3.09409030516966,0.0087050161025908,0.0215592192933532,-3.26901635998036
"116","17217232","Tmem81","74626","ENSMUSG00000048174",-0.315971021780533,5.27245084699292,-2.74859407851134,0.0168139759802483,0.0364576656162388,-3.91345840156664
"117","17217237","Gm10538","100038653","ENSMUSG00000101126",-0.212332222826719,5.3430682502955,-1.6349483312469,0.126462693048624,0.190552815406013,-5.7864949353097
"118","17217247","Pik3c2b","240752","ENSMUSG00000026447",-0.251531634737047,7.15297136793011,-2.50830934489977,0.0264626201642381,0.0527579225969885,-4.35052962742025
"119","17217283","Ppp1r15b","108954","ENSMUSG00000046062",0.628419114746784,8.57409784109186,5.23463429315823,0.000170976705451581,0.00128040180295052,0.703959694556302
"120","17217291","Plekha6","240753","ENSMUSG00000041757",-0.678510518177121,7.09971224380294,-4.08754080524526,0.00132975941538299,0.00530375869268106,-1.38755734570701
"121","17217428","Myog","17928","ENSMUSG00000026459",-0.1702738931244,6.11196346381675,-1.15315625014862,0.26997987184743,0.356737850074537,-6.40805419003546
"122","17217651","Tnnt2","21956","ENSMUSG00000026414",0.00523514422315685,9.7766008839976,0.0100705591117662,0.992120658308699,0.994111868862254,-7.08510440993731
"123","17217728","Kif21b","16565","ENSMUSG00000041642",-0.0989809067412031,7.226354277707,-0.633647399794437,0.53749821320978,0.618670624437462,-6.87350155335376
"124","17217821","Zfp281","226442","ENSMUSG00000041483",0.6667319002729,7.91775715392876,6.24868741825863,3.23052659685899e-05,0.000400705690306049,2.41381812027624
"125","17217825","Gm19705","100503460","ENSMUSG00000097113",0.0383441004154266,5.99725726752883,0.291298198322889,0.775502138340729,0.826402225328941,-7.03987395015866
"126","17217846","Mir181b-1","723890","ENSMUSG00000065458",-0.675841135153578,5.48115155896354,-2.82222421377533,0.0146190577639923,0.0325707605295939,-3.77741828976016
"127","17217887","4930596I21Rik","78229","ENSMUSG00000104900",0.15144794777129,4.03110168926533,1.01488342073875,0.32900986371548,0.418225778383076,-6.5549068646135
"128","17218027","Uchl5","56207","ENSMUSG00000018189",0.368370237281329,7.44686152347006,2.51560299453848,0.0261030544076085,0.0521973961802346,-4.3374433259047
"129","17218060","Ptgs2","19225","ENSMUSG00000032487",4.42805287860246,9.60095554311322,15.7232981379943,9.88120457599602e-10,9.07486426222172e-07,12.7997428654447
"130","17218233","Colgalt2","269132","ENSMUSG00000032649",-0.599123931429302,6.93189205904403,-5.01783643304175,0.000248709173760315,0.00163918224422227,0.320245429761036
"131","17218249","Apobec4","71281","ENSMUSG00000055547",-0.50176239434945,4.1153173400194,-2.89936066249138,0.0126223980484035,0.029107308201688,-3.63404940482486
"132","17218277","Nmnat2","226518","ENSMUSG00000042751",-0.145356373155553,7.02597221058678,-1.13039059055209,0.279101480514931,0.366768363624688,-6.4332937363842
"133","17218321","Rgs16","19734","ENSMUSG00000026475",1.12923463188607,6.03761916009057,5.03511652623998,0.000241333507517465,0.00160281537193185,0.351050735257341
"134","17218430","Abl2","11352","ENSMUSG00000026596",0.577319981698982,7.13682976891688,5.47545198747617,0.0001136163712792,0.000975180057784655,1.12291438783974
"135","17218465","Cryzl2","226527","ENSMUSG00000033488",-0.480205268835341,6.59457254050355,-4.17188667418589,0.00113752370087718,0.00475300448704412,-1.22931706359975
"136","17218479","Sec16b","89867","ENSMUSG00000026589",-0.203952510966587,6.45461710312945,-1.54715452505065,0.14624847615662,0.215488101489009,-5.91114982084689
"137","17218568","Tnr","21960","ENSMUSG00000015829",0.0370574687727556,4.58351114791982,0.259962272692334,0.799038153346129,0.844870733621013,-7.04906832711587
"138","17218598","4930523C07Rik","67647","ENSMUSG00000090394",0.586529570664604,9.403768291285,4.74909188906687,0.000399248438362816,0.00227150749689613,-0.163564586444815
"139","17218607","Mrps14","64659","ENSMUSG00000058267",0.247510202017383,4.90502062581797,1.46650232991313,0.166707128301136,0.240255570279554,-6.02150130067974
"140","17218643","Serpinc1","11905","ENSMUSG00000026715",0.950131058030663,4.80960374677033,4.23714033637946,0.00100859929506051,0.00438731818773076,-1.10727004972206
"141","17218680","Snord47","100217446","ENSMUSG00000064968",-0.142545346913478,10.742352770957,-0.757040287722493,0.462769275015086,0.5488914525075,-6.78501668010814
"142","17218835","Sell","20343","ENSMUSG00000026581",0.35463663846814,8.91318606913585,1.43477637817228,0.175392081507117,0.250422774144218,-6.06376514696942
"143","17218845","Selp","20344","ENSMUSG00000026580",0.0347090357382598,6.68601445967528,0.195365106501625,0.848182084915863,0.882657438028649,-7.06475229128869
"144","17218889","Slc19a2","116914","ENSMUSG00000040918",0.323848200003157,6.52875029232439,2.46955435353344,0.0284548436411453,0.0557465560019953,-4.41984857465101
"145","17218899","Ccdc181","74895","ENSMUSG00000026578",-0.509807326550334,7.03681160174009,-3.53627929777994,0.00374692902096842,0.0113241658298804,-2.43101138738757
"146","17218927","Dpt","56429","ENSMUSG00000026574",-0.478838650578961,10.2291630661292,-2.72481476922857,0.0175896870194221,0.0377299731232931,-3.95720591553703
"147","17219005","Creg1","433375","ENSMUSG00000040713",0.446830875066981,10.3106221000516,3.33801590446139,0.00546438088777871,0.0150653961797893,-2.80759775661394
"148","17219086","Tmco1","68944","ENSMUSG00000052428",-0.499179978461697,8.56744128847124,-4.36472585211467,0.000798285997856465,0.00373008972799066,-0.869680043110644
"149","17219148","Ccdc190","78465","ENSMUSG00000070532",-0.338412784363985,4.35100212528809,-1.8790993176969,0.0832494702585951,0.13482437489029,-5.41742360180575
"150","17219164","Sh2d1b2","545378","ENSMUSG00000073494",0.0820548318662517,4.76148075088135,0.485316490962116,0.635673815587335,0.708524991476042,-6.96019823198513
"151","17219171","Sh2d1b1","26904","ENSMUSG00000102418",-0.254696101975948,6.02748644459376,-1.4370556076362,0.174755761139368,0.249752329433672,-6.06075095553182
"152","17219199","Fcgr4","246256","ENSMUSG00000059089",0.526335272769076,5.60600068647681,3.82476388230855,0.00217236032176365,0.00750987344932834,-1.88345085413306
"153","17219208","Cfap126","75472","ENSMUSG00000026649",-0.397472178739127,6.40009706619224,-2.36733114263632,0.0344261616775612,0.06526808057287,-4.60083351175666
"154","17219231","Nr1i3","12355","ENSMUSG00000005677",0.122148073771633,4.79954327268619,0.827267807668536,0.423279040156126,0.512192431746183,-6.72825570077247
"155","17219242","Apoa2","11807","ENSMUSG00000005681",-0.165987046800722,6.31677285588017,-0.437522227086827,0.669042955339447,0.737350321088783,-6.98342430534502
"156","17219248","Adamts4","240913","ENSMUSG00000006403",1.85772621886169,5.79137861223019,10.3057019249614,1.49182896653721e-07,1.17599307085848e-05,7.89618689265246
"157","17219264","B4galt3","57370","ENSMUSG00000052423",0.398032802254368,8.00131158854104,3.93618385921548,0.00176287241836122,0.00642580873084028,-1.67271889523592
"158","17219324","Arhgap30","226652","ENSMUSG00000048865",0.0395180759388278,7.58851396704882,0.326035153601944,0.749680192940162,0.804754351532792,-7.02847733802582
"159","17219356","Tstd1","226654","ENSMUSG00000103711",-0.534527522150675,6.5243330391913,-2.73642774444346,0.0172065704212244,0.0370674445859601,-3.93585316663593
"160","17219397","Cd48","12506","ENSMUSG00000015355",-0.506759968277424,6.57109934073711,-3.59142383853294,0.00337474902361315,0.0104540441574283,-2.32622561209549
"161","17219418","Cd84","12523","ENSMUSG00000038147",0.411586707625988,7.86370996763726,2.60487494781697,0.0220679065466201,0.0453235612344193,-4.17629196171992
"162","17219435","Slamf6","30925","ENSMUSG00000015314",-0.459404411971261,6.20248579888174,-3.05827822012999,0.00932115533782261,0.0228490350363729,-3.33642801102344
"163","17219591","Cfap45","71870","ENSMUSG00000026546",-0.139568770077418,7.32633020880273,-0.860813995623087,0.405217364463043,0.494942768991487,-6.69954756603907
"164","17219612","Vsig8","240916","ENSMUSG00000049598",0.132142552629384,5.89673415431521,1.00318003836267,0.334409699961811,0.424100023808469,-6.56661289798699
"165","17219643","Aim2","383619","ENSMUSG00000037860",0.0252147042925071,5.64703028722948,0.146788901798516,0.885591273154563,0.91255199818868,-7.07363099411095
"166","17219662","Ifi209","236312","ENSMUSG00000043263",-0.323504083418782,6.94304032226088,-1.05614339757971,0.310479410927956,0.400534485544656,-6.51272244621391
"167","17219670","Ifi208","100033459","ENSMUSG00000066677",-0.704184261097688,5.08124181841545,-1.9898121213573,0.0684693203334531,0.115061545268406,-5.24043541667159
"168","17219756","Olfr417","258238","ENSMUSG00000066672",-0.0785178689364585,5.35080861558234,-0.499597511972252,0.625857527992353,0.700058336482858,-6.95280809440194
"169","17219789","Kmo","98256","ENSMUSG00000039783",-0.45812034647291,6.42593268649659,-3.23809927742834,0.00661204886545525,0.0172911223563387,-2.99699154859806
"170","17219963","Desi2","78825","ENSMUSG00000026502",0.783570023560483,5.88275712173148,5.14366691642824,0.000199935257513931,0.00141745257376867,0.543694645182254
"171","17219963","Desi2","78825","ENSMUSG00000111522",0.783570023560483,5.88275712173148,5.14366691642824,0.000199935257513931,0.00141745257376867,0.543694645182254
"172","17219978","Cox20","66359","ENSMUSG00000026500",0.0930135263020642,8.54989884284059,0.67251988677211,0.51324145290887,0.595855807115802,-6.84719989878932
"173","17219978","Cox20","66359","ENSMUSG00000111742",0.0930135263020642,8.54989884284059,0.67251988677211,0.51324145290887,0.595855807115802,-6.84719989878932
"174","17220110","Itpkb","320404","ENSMUSG00000038855",-0.321448474806378,9.85177458296548,-3.02417484012224,0.00994825438152228,0.0240419491729326,-3.40051757549853
"175","17220122","Parp1","11545","ENSMUSG00000026496",-0.169451879813164,8.0541860570275,-1.37750644947783,0.192025607376128,0.269926188125384,-6.13835755870524
